userId,movieId,groupId,rating,,,
182,3316,37,2,,,
182,3317,37,4,,,
182,3323,37,4,,,
182,3326,37,2.5,,,
182,3328,37,5,,,
182,3354,37,0.5,,,
182,3355,37,4,,,
182,3362,37,4,,,
182,3363,37,3,,,
182,3409,37,4,,,
182,3418,37,4,,,
182,3429,37,4.5,,,
182,3438,37,3,,,
182,3448,37,4.5,,,
182,3450,37,4,,,
182,3452,37,3.5,,,
182,3462,37,4.5,,,
182,3474,37,4,,,
182,3476,37,4,,,
182,3481,37,4.5,,,
182,3483,37,2.5,,,
182,3503,37,4,,,
182,3510,37,2.5,,,
182,3521,37,4.5,,,
182,3527,37,1.5,,,
182,3535,37,4.5,,,
182,3536,37,3,,,
182,3555,37,2.5,,,
182,3556,37,4.5,,,
182,3557,37,2.5,,,
182,3576,37,3,,,
182,3578,37,3.5,,,
182,3598,37,3.5,,,
182,3617,37,2,,,
182,3618,37,3.5,,,
182,3623,37,2.5,,,
182,3624,37,3,,,
182,3629,37,4.5,,,
182,3633,37,3,,,
182,3635,37,4,,,
182,3639,37,4,,,
182,3646,37,0.5,,,
182,3654,37,3,,,
182,3671,37,3,,,
182,3683,37,4.5,,,
182,3698,37,4,,,
182,3702,37,3.5,,,
182,3703,37,1.5,,,
182,3717,37,2.5,,,
182,3729,37,4,,,
182,3730,37,3.5,,,
182,3735,37,4,,,
182,3740,37,4,,,
182,3742,37,4,,,
182,3744,37,3.5,,,
182,3745,37,2.5,,,
182,3747,37,4,,,
182,3751,37,4.5,,,
182,3752,37,3,,,
182,3753,37,2,,,
182,3761,37,4,,,
182,3783,37,4.5,,,
182,3784,37,3.5,,,
182,3785,37,3.5,,,
182,3793,37,2.5,,,
182,3799,37,0.5,,,
182,3809,37,3.5,,,
182,3812,37,4,,,
182,3825,37,3,,,
182,3826,37,2.5,,,
182,3827,37,2.5,,,
182,3836,37,4,,,
182,3858,37,4,,,
182,3861,37,2.5,,,
182,3862,37,3.5,,,
182,3863,37,2.5,,,
182,3868,37,3.5,,,
182,3869,37,2.5,,,
182,3879,37,1,,,
182,3882,37,2,,,
182,3888,37,4,,,
182,3895,37,1.5,,,
182,3896,37,1.5,,,
182,3897,37,4,,,
182,3901,37,3.5,,,
182,3910,37,5,,,
182,3911,37,4,,,
182,3915,37,4,,,
182,3916,37,3,,,
182,3925,37,5,,,
182,3946,37,2.5,,,
182,3947,37,2.5,,,
182,3948,37,1.5,,,
182,3949,37,4,,,
182,3950,37,4.5,,,
182,3955,37,1,,,
182,3959,37,2.5,,,
182,3967,37,4.5,,,
182,3968,37,4,,,
182,3969,37,4,,,
182,3972,37,3,,,
182,3977,37,4,,,
182,3978,37,3.5,,,
182,3979,37,3.5,,,
182,3981,37,2,,,
182,3984,37,4,,,
182,3986,37,2,,,
182,3992,37,4.5,,,
182,3993,37,3.5,,,
182,3994,37,1.5,,,
182,3996,37,4.5,,,
182,3997,37,3,,,
182,3998,37,2.5,,,
182,4007,37,4,,,
182,4008,37,4,,,
182,4011,37,4.5,,,
182,4014,37,5,,,
182,4015,37,1.5,,,
182,4016,37,3,,,
182,4017,37,5,,,
182,4018,37,3.5,,,
182,4019,37,3,,,
182,4022,37,2.5,,,
182,4025,37,2.5,,,
182,4027,37,4.5,,,
182,4029,37,4.5,,,
182,4032,37,4,,,
182,4034,37,3.5,,,
182,4037,37,4,,,
182,4047,37,4.5,,,
182,4052,37,3.5,,,
182,4054,37,4,,,
182,4056,37,3,,,
182,4133,37,3.5,,,
182,4146,37,4,,,
182,4149,37,2.5,,,
182,4152,37,4,,,
182,4153,37,2,,,
182,4157,37,4.5,,,
182,4159,37,2.5,,,
182,4160,37,4,,,
182,4161,37,3,,,
182,4167,37,2,,,
182,4178,37,4,,,
182,4223,37,2,,,
182,4225,37,4,,,
182,4226,37,4.5,,,
182,4231,37,3.5,,,
182,4234,37,3,,,
182,4235,37,5,,,
182,4239,37,4,,,
182,4246,37,3.5,,,
182,4247,37,2.5,,,
182,4262,37,4,,,
182,4267,37,3.5,,,
182,4275,37,2,,,
182,4280,37,4,,,
182,4299,37,3.5,,,
182,4300,37,4,,,
182,4305,37,2,,,
182,4306,37,4,,,
182,4307,37,4.5,,,
182,4308,37,4,,,
182,4310,37,2,,,
182,4313,37,3.5,,,
182,4343,37,2,,,
182,4344,37,2.5,,,
182,4349,37,5,,,
182,4350,37,4,,,
182,4361,37,4,,,
182,4367,37,1.5,,,
182,4369,37,1.5,,,
182,4370,37,3,,,
182,4378,37,3.5,,,
182,4383,37,2.5,,,
182,4389,37,5,,,
182,4396,37,2,,,
182,4407,37,4.5,,,
182,4439,37,4,,,
182,4446,37,3,,,
182,4448,37,4,,,
182,4452,37,3,,,
182,4467,37,3,,,
182,4545,37,4,,,
182,4571,37,3.5,,,
182,4577,37,4.5,,,
182,4628,37,4.5,,,
182,4638,37,2,,,
182,4640,37,3,,,
182,4641,37,4,,,
182,4642,37,4.5,,,
182,4643,37,3,,,
182,4644,37,3.5,,,
182,4678,37,3.5,,,
182,4681,37,4,,,
182,4699,37,3.5,,,
182,4720,37,4.5,,,
182,4723,37,2.5,,,
182,4727,37,3.5,,,
182,4728,37,1.5,,,
182,4734,37,1.5,,,
182,4735,37,0.5,,,
182,4738,37,4.5,,,
182,4770,37,2.5,,,
182,4773,37,3,,,
182,4774,37,2.5,,,
182,4776,37,3,,,
182,4811,37,4,,,
182,4815,37,3,,,
182,4816,37,3.5,,,
182,4823,37,3,,,
182,4826,37,4.5,,,
182,4848,37,5,,,
182,4849,37,4,,,
182,4865,37,2.5,,,
182,4873,37,4.5,,,
182,4874,37,4.5,,,
182,4878,37,4.5,,,
182,4879,37,3,,,
182,4881,37,4.5,,,
182,4886,37,4.5,,,
182,4888,37,4.5,,,
182,4889,37,3.5,,,
182,4896,37,4,,,
182,4898,37,3,,,
182,4901,37,3,,,
182,4911,37,3.5,,,
182,4919,37,3.5,,,
182,4941,37,4,,,
182,4951,37,2.5,,,
182,4954,37,4,,,
182,4959,37,3.5,,,
182,4963,37,4,,,
182,4973,37,4.5,,,
182,4975,37,3,,,
182,4978,37,4.5,,,
182,4979,37,4,,,
182,4980,37,3,,,
182,4993,37,3,,,
182,4995,37,4,,,
182,5010,37,2,,,
182,5011,37,3.5,,,
182,5013,37,3.5,,,
182,5014,37,4,,,
182,5015,37,4.5,,,
182,5016,37,4,,,
182,5026,37,4,,,
182,5046,37,3.5,,,
182,5062,37,4,,,
182,5065,37,2.5,,,
182,5083,37,4,,,
182,5095,37,4.5,,,
182,5107,37,4,,,
182,5108,37,1.5,,,
182,5110,37,4,,,
182,5131,37,4.5,,,
182,5155,37,4.5,,,
182,5218,37,3.5,,,
182,5219,37,2,,,
182,5254,37,2,,,
182,5265,37,3,,,
182,5266,37,2.5,,,
182,5267,37,3,,,
182,5283,37,3,,,
182,5293,37,2.5,,,
182,5296,37,0.5,,,
182,5298,37,4,,,
182,5312,37,2.5,,,
182,5313,37,0.5,,,
182,5316,37,3.5,,,
182,5323,37,0.5,,,
182,5325,37,3.5,,,
182,5347,37,3,,,
182,5349,37,3,,,
182,5377,37,3.5,,,
182,5378,37,3,,,
182,5379,37,5,,,
182,5388,37,3,,,
182,5418,37,2,,,
182,5420,37,3.5,,,
182,5421,37,4,,,
182,5423,37,4,,,
182,5425,37,4.5,,,
182,5427,37,1.5,,,
182,5445,37,3,,,
182,5463,37,0.5,,,
182,5464,37,4,,,
182,5481,37,1.5,,,
182,5486,37,2.5,,,
182,5498,37,4.5,,,
182,5501,37,1.5,,,
182,5502,37,2,,,
182,5507,37,3.5,,,
182,5522,37,3.5,,,
182,5528,37,3.5,,,
182,5530,37,3.5,,,
182,5574,37,4,,,
182,5577,37,4,,,
182,5608,37,3,,,
182,5609,37,2,,,
182,5612,37,2,,,
182,5615,37,3.5,,,
182,5617,37,2.5,,,
182,5618,37,4.5,,,
182,5628,37,3.5,,,
182,5632,37,4,,,
182,5643,37,3,,,
182,5646,37,4,,,
182,5650,37,2,,,
182,5666,37,2,,,
182,5668,37,4,,,
182,5669,37,4,,,
182,5673,37,4,,,
182,5680,37,3,,,
182,5684,37,3,,,
182,5690,37,4.5,,,
182,5772,37,4.5,,,
182,5791,37,4.5,,,
182,5809,37,3,,,
182,5810,37,4,,,
182,5812,37,3.5,,,
182,5816,37,3.5,,,
182,5818,37,4.5,,,
182,5872,37,3.5,,,
182,5873,37,4,,,
182,5881,37,4,,,
182,5902,37,4.5,,,
182,5903,37,4,,,
182,5941,37,2,,,
182,5943,37,2.5,,,
182,5945,37,3.5,,,
182,5952,37,3,,,
182,5954,37,4,,,
182,5956,37,4,,,
182,5959,37,3.5,,,
182,5991,37,4,,,
182,5992,37,4.5,,,
182,5993,37,3,,,
182,5995,37,4.5,,,
182,5999,37,2.5,,,
182,6001,37,4,,,
182,6002,37,3,,,
182,6003,37,3,,,
182,6016,37,4,,,
182,6041,37,4,,,
182,6058,37,2.5,,,
182,6059,37,3,,,
182,6062,37,3.5,,,
182,6067,37,4,,,
182,6157,37,2.5,,,
182,6187,37,4.5,,,
182,6188,37,3,,,
182,6192,37,5,,,
182,6193,37,3.5,,,
182,6215,37,3,,,
182,6217,37,4.5,,,
182,6264,37,0.5,,,
182,6281,37,2.5,,,
182,6285,37,4,,,
182,6294,37,1.5,,,
182,6303,37,3.5,,,
182,6305,37,4.5,,,
182,6323,37,3.5,,,
182,6330,37,3.5,,,
182,6333,37,1.5,,,
182,6334,37,2.5,,,
182,6335,37,4.5,,,
182,6341,37,4,,,
182,6365,37,2,,,
182,6373,37,2,,,
182,6380,37,2,,,
182,6383,37,0.5,,,
182,6385,37,3,,,
182,6440,37,4.5,,,
182,6534,37,2,,,
182,6537,37,0.5,,,
182,6539,37,2.5,,,
182,6541,37,2,,,
182,6551,37,4,,,
182,6552,37,4.5,,,
182,6564,37,0.5,,,
182,6571,37,4,,,
182,6572,37,4,,,
182,6588,37,4,,,
182,6620,37,4,,,
182,6624,37,0.5,,,
182,6645,37,4.5,,,
182,6679,37,4,,,
182,6688,37,3.5,,,
182,6711,37,4.5,,,
182,6754,37,2.5,,,
182,6774,37,4.5,,,
182,6796,37,3,,,
182,6808,37,3,,,
182,6857,37,1.5,,,
182,6863,37,4,,,
182,6870,37,3.5,,,
182,6873,37,3,,,
182,6874,37,4,,,
182,6879,37,3,,,
182,6881,37,4,,,
182,6890,37,4.5,,,
182,6893,37,3,,,
182,6902,37,4,,,
182,6932,37,3.5,,,
182,6934,37,0.5,,,
182,6947,37,3.5,,,
182,6953,37,3.5,,,
182,6969,37,4.5,,,
182,6971,37,4,,,
182,6978,37,3.5,,,
182,6979,37,3.5,,,
182,7022,37,4.5,,,
182,7038,37,4,,,
182,7048,37,4,,,
182,7076,37,4,,,
182,7090,37,4.5,,,
182,7123,37,4.5,,,
182,7147,37,4,,,
182,7153,37,1,,,
182,7254,37,4,,,
182,7264,37,4,,,
182,7265,37,4.5,,,
182,7299,37,4,,,
182,7323,37,3,,,
182,7352,37,4,,,
182,7354,37,3.5,,,
182,7361,37,4.5,,,
182,7371,37,4.5,,,
182,7438,37,4.5,,,
182,7449,37,2.5,,,
182,7698,37,3.5,,,
182,7802,37,4,,,
182,7934,37,4,,,
182,8042,37,4,,,
182,8360,37,3,,,
182,8370,37,4,,,
182,8581,37,4.5,,,
182,8784,37,4.5,,,
182,8949,37,4.5,,,
182,8973,37,4.5,,,
182,8984,37,3,,,
182,30749,37,4,,,
182,31410,37,3.5,,,
182,32031,37,2.5,,,
182,32587,37,4.5,,,
182,33493,37,2,,,
182,33794,37,3.5,,,
182,34048,37,2,,,
182,43396,37,3.5,,,
182,44191,37,4,,,
182,44199,37,3,,,
182,44204,37,3,,,
183,110,37,5,,,
183,377,37,5,,,
183,380,37,4,,,
183,457,37,5,,,
183,474,37,4,,,
183,480,37,4,,,
183,589,37,5,,,
183,592,37,3,,,
183,733,37,4,,,
183,858,37,3,,,
183,1036,37,4,,,
183,1196,37,4,,,
183,1200,37,5,,,
183,1201,37,4,,,
183,1210,37,4,,,
183,1214,37,4,,,
183,1220,37,4,,,
183,1222,37,4,,,
183,1233,37,4,,,
183,1242,37,4,,,
183,1287,37,5,,,
183,1304,37,4,,,
183,1370,37,5,,,
183,1387,37,5,,,
183,1408,37,4,,,
183,1527,37,2,,,
183,1580,37,4,,,
183,1582,37,3,,,
183,1610,37,5,,,
183,1970,37,3,,,
183,2028,37,5,,,
183,2058,37,4,,,
183,2194,37,5,,,
183,2288,37,2,,,
183,2457,37,3,,,
183,2529,37,4,,,
183,2534,37,4,,,
183,2662,37,3,,,
183,2872,37,3,,,
183,2924,37,3,,,
183,2947,37,4,,,
183,2949,37,3,,,
183,2951,37,3,,,
183,2993,37,4,,,
183,3062,37,4,,,
183,3107,37,5,,,
183,3247,37,4,,,
183,3256,37,3,,,
183,3418,37,3,,,
183,3527,37,4,,,
183,3573,37,2,,,
183,3654,37,4,,,
183,3703,37,3,,,
183,3726,37,3,,,
183,3755,37,4,,,
183,3793,37,2,,,
183,4085,37,4,,,
184,2579,37,4,,,
184,3793,37,3.5,,,
184,4226,37,5,,,
184,4896,37,3.5,,,
184,5388,37,3.5,,,
184,5810,37,3,,,
184,5816,37,2.5,,,
184,5995,37,4.5,,,
184,6283,37,4,,,
184,8807,37,3,,,
184,27156,37,4.5,,,
184,33794,37,4,,,
184,35836,37,2.5,,,
184,39292,37,3,,,
184,48780,37,5,,,
184,57183,37,4,,,
184,58559,37,5,,,
184,59022,37,3,,,
184,59315,37,4,,,
184,60040,37,2.5,,,
184,68959,37,2,,,
184,70533,37,3.5,,,
184,74754,37,5,,,
184,77561,37,3,,,
184,79132,37,4.5,,,
184,80463,37,4.5,,,
184,81845,37,4.5,,,
184,84152,37,4.5,,,
184,84187,37,3,,,
184,86332,37,3,,,
184,87483,37,2,,,
184,88140,37,4,,,
184,89745,37,4.5,,,
184,91529,37,4,,,
184,94677,37,4,,,
184,97304,37,4.5,,,
184,102123,37,3.5,,,
184,102125,37,4,,,
184,103042,37,3,,,
184,103210,37,2,,,
184,104303,37,2,,,
184,105653,37,4,,,
184,106072,37,2.5,,,
184,106782,37,5,,,
184,106873,37,2.5,,,
184,106920,37,4.5,,,
184,108932,37,5,,,
184,109374,37,4.5,,,
184,109487,37,5,,,
184,109578,37,4,,,
184,109848,37,1.5,,,
184,110102,37,4.5,,,
184,112290,37,4.5,,,
184,112552,37,5,,,
184,112852,37,4.5,,,
184,114180,37,2.5,,,
184,114662,37,3,,,
184,114935,37,4.5,,,
184,116797,37,4,,,
184,117887,37,4.5,,,
184,117895,37,1,,,
184,119145,37,5,,,
184,122892,37,3.5,,,
184,122898,37,2,,,
184,122900,37,4,,,
184,122906,37,4,,,
184,122912,37,5,,,
184,122916,37,4.5,,,
184,122918,37,4.5,,,
184,122920,37,4.5,,,
184,122922,37,4.5,,,
184,122926,37,4,,,
184,127152,37,4,,,
184,127212,37,4.5,,,
184,135536,37,2.5,,,
184,136562,37,5,,,
184,136864,37,2,,,
184,142488,37,4.5,,,
184,143355,37,2.5,,,
184,148626,37,5,,,
184,148978,37,4,,,
184,157369,37,4,,,
184,157699,37,3.5,,,
184,158035,37,3.5,,,
184,159817,37,5,,,
184,161594,37,3.5,,,
184,162968,37,4,,,
184,162982,37,3,,,
184,163134,37,3.5,,,
184,163645,37,4.5,,,
184,164179,37,5,,,
184,164917,37,4.5,,,
184,165635,37,1,,,
184,165639,37,4,,,
184,166291,37,5,,,
184,168090,37,4,,,
184,168218,37,4.5,,,
184,168250,37,4.5,,,
184,170813,37,2,,,
184,170907,37,4,,,
184,171011,37,5,,,
184,171763,37,4.5,,,
184,172705,37,5,,,
184,173235,37,4.5,,,
184,174055,37,4,,,
184,174479,37,4,,,
184,175475,37,0.5,,,
184,175485,37,1.5,,,
184,175585,37,3.5,,,
184,176101,37,3.5,,,
184,176371,37,4.5,,,
184,177285,37,3,,,
184,177939,37,4.5,,,
184,178111,37,2,,,
184,178827,37,5,,,
184,179401,37,2.5,,,
184,180297,37,4.5,,,
184,180497,37,4.5,,,
184,180985,37,3,,,
184,180987,37,1.5,,,
184,181413,37,4.5,,,
184,183911,37,1.5,,,
184,184641,37,0.5,,,
184,189333,37,4,,,
184,191005,37,4.5,,,
184,193565,37,3.5,,,
184,193567,37,3,,,
184,193571,37,4,,,
184,193573,37,4,,,
184,193579,37,3.5,,,
184,193581,37,4,,,
184,193583,37,3.5,,,
184,193585,37,3.5,,,
184,193587,37,3.5,,,
185,1,37,4,,,
185,34,37,2,,,
185,223,37,4,,,
185,361,37,2,,,
185,364,37,4,,,
185,588,37,4,,,
185,595,37,4,,,
185,605,37,3,,,
185,899,37,5,,,
185,919,37,3,,,
185,1288,37,3,,,
185,1393,37,4,,,
185,1658,37,5,,,
185,1685,37,3,,,
185,1721,37,3,,,
185,1767,37,4,,,
185,1907,37,3,,,
185,2078,37,4,,,
185,2081,37,4,,,
185,2085,37,4,,,
185,2355,37,3,,,
185,2389,37,2,,,
185,2396,37,4,,,
185,2565,37,4,,,
185,2692,37,4,,,
185,2799,37,2,,,
185,2863,37,3,,,
185,3034,37,3,,,
185,3114,37,3,,,
185,3481,37,4,,,
185,3554,37,3,,,
185,3598,37,3,,,
185,3753,37,3,,,
185,3897,37,4,,,
185,3949,37,5,,,
185,4016,37,4,,,
185,4034,37,5,,,
185,4226,37,5,,,
185,4228,37,2,,,
185,4308,37,4,,,
185,4878,37,4,,,
185,4995,37,5,,,
185,5146,37,1,,,
185,5377,37,3,,,
185,5418,37,4,,,
185,5804,37,3,,,
185,5952,37,4,,,
186,1,38,4,,,
186,2,38,4,,,
186,10,38,4,,,
186,185,38,4,,,
186,196,38,4,,,
186,260,38,4,,,
186,316,38,4,,,
186,317,38,5,,,
186,329,38,4,,,
186,364,38,4,,,
186,377,38,4,,,
186,379,38,4,,,
186,380,38,4,,,
186,442,38,4,,,
186,480,38,4,,,
186,500,38,4,,,
186,512,38,4,,,
186,541,38,4,,,
186,588,38,5,,,
186,589,38,5,,,
186,592,38,4,,,
186,593,38,5,,,
186,594,38,4,,,
186,595,38,5,,,
186,648,38,4,,,
186,733,38,4,,,
186,748,38,4,,,
186,750,38,4,,,
186,780,38,4,,,
186,788,38,4,,,
186,898,38,4,,,
186,899,38,4,,,
186,902,38,5,,,
186,905,38,5,,,
186,908,38,4,,,
186,914,38,4,,,
186,915,38,4,,,
186,916,38,5,,,
186,919,38,5,,,
186,924,38,5,,,
186,950,38,4,,,
186,952,38,4,,,
186,953,38,5,,,
186,968,38,5,,,
186,969,38,5,,,
186,1009,38,4,,,
186,1019,38,4,,,
186,1028,38,5,,,
186,1031,38,4,,,
186,1035,38,5,,,
186,1073,38,5,,,
186,1097,38,3,,,
186,1127,38,4,,,
186,1136,38,5,,,
186,1148,38,4,,,
186,1193,38,4,,,
186,1196,38,5,,,
186,1197,38,4,,,
186,1198,38,5,,,
186,1200,38,5,,,
186,1204,38,4,,,
186,1210,38,5,,,
186,1214,38,4,,,
186,1240,38,4,,,
186,1253,38,5,,,
186,1254,38,4,,,
186,1259,38,4,,,
186,1265,38,5,,,
186,1269,38,4,,,
186,1287,38,5,,,
186,1291,38,4,,,
186,1301,38,5,,,
186,1307,38,3,,,
186,1320,38,4,,,
186,1334,38,5,,,
186,1346,38,4,,,
186,1356,38,4,,,
186,1371,38,4,,,
186,1372,38,5,,,
186,1374,38,4,,,
186,1375,38,4,,,
186,1376,38,5,,,
186,1391,38,4,,,
186,1527,38,4,,,
186,1544,38,4,,,
186,1573,38,4,,,
186,1580,38,4,,,
186,1584,38,5,,,
186,1653,38,4,,,
186,1676,38,4,,,
186,1702,38,4,,,
186,1748,38,4,,,
186,1876,38,4,,,
186,1909,38,4,,,
186,1921,38,4,,,
186,1931,38,5,,,
186,1947,38,4,,,
186,2000,38,4,,,
186,2003,38,3,,,
186,2009,38,4,,,
186,2013,38,4,,,
186,2021,38,4,,,
186,2034,38,2,,,
186,2035,38,5,,,
186,2048,38,3,,,
186,2052,38,3,,,
186,2054,38,4,,,
186,2064,38,4,,,
186,2077,38,3,,,
186,2078,38,4,,,
186,2082,38,4,,,
186,2094,38,4,,,
186,2100,38,4,,,
186,2105,38,3,,,
186,2115,38,4,,,
186,2116,38,4,,,
186,2135,38,4,,,
186,2138,38,4,,,
186,2140,38,4,,,
186,2161,38,4,,,
186,2174,38,3,,,
186,2186,38,4,,,
186,2193,38,4,,,
186,2208,38,5,,,
186,2266,38,4,,,
186,2288,38,4,,,
186,2311,38,4,,,
186,2324,38,4,,,
186,2346,38,4,,,
186,2366,38,4,,,
186,2369,38,4,,,
186,2406,38,5,,,
186,2454,38,4,,,
186,2492,38,4,,,
186,2527,38,4,,,
186,2528,38,4,,,
186,2529,38,5,,,
186,2530,38,4,,,
186,2532,38,4,,,
186,2541,38,4,,,
186,2571,38,3,,,
186,2605,38,3,,,
186,2617,38,5,,,
186,2628,38,4,,,
186,2640,38,5,,,
186,2641,38,4,,,
186,2662,38,4,,,
186,2664,38,5,,,
186,2683,38,3,,,
186,2688,38,4,,,
186,2699,38,3,,,
186,2707,38,4,,,
186,2710,38,3,,,
186,2713,38,4,,,
186,2716,38,3,,,
186,2797,38,4,,,
186,2819,38,4,,,
186,2872,38,3,,,
186,2916,38,4,,,
186,2968,38,3,,,
186,2985,38,4,,,
186,2987,38,5,,,
186,3068,38,4,,,
186,3070,38,3,,,
186,3114,38,4,,,
186,3175,38,5,,,
186,3203,38,4,,,
186,3269,38,3,,,
186,3360,38,4,,,
186,3408,38,4,,,
186,3409,38,4,,,
186,3471,38,4,,,
186,3479,38,4,,,
186,3510,38,4,,,
186,3516,38,4,,,
186,3527,38,4,,,
186,3534,38,4,,,
186,3578,38,4,,,
186,3638,38,4,,,
186,3675,38,4,,,
186,3697,38,4,,,
186,3711,38,4,,,
186,3740,38,3,,,
186,3745,38,4,,,
186,3751,38,4,,,
186,3753,38,4,,,
186,3755,38,3,,,
186,3826,38,4,,,
186,3927,38,4,,,
186,3977,38,4,,,
186,3984,38,4,,,
186,3988,38,4,,,
186,4027,38,4,,,
186,4121,38,4,,,
186,4232,38,5,,,
186,4299,38,3,,,
186,4306,38,5,,,
186,4310,38,3,,,
186,4321,38,5,,,
186,4361,38,4,,,
186,4366,38,3,,,
186,4406,38,4,,,
186,4545,38,4,,,
186,4643,38,4,,,
186,4713,38,4,,,
186,4795,38,4,,,
186,4813,38,5,,,
186,4857,38,4,,,
186,4896,38,4,,,
186,4969,38,5,,,
186,4993,38,5,,,
186,4994,38,4,,,
186,4995,38,3,,,
186,5008,38,5,,,
186,5039,38,4,,,
186,5181,38,4,,,
186,5214,38,4,,,
186,5349,38,4,,,
186,5357,38,4,,,
186,5378,38,4,,,
186,5434,38,4,,,
186,5472,38,3,,,
186,5493,38,4,,,
186,5497,38,4,,,
186,5499,38,3,,,
186,5540,38,4,,,
187,16,38,4,,,
187,25,38,3,,,
187,29,38,4,,,
187,47,38,4,,,
187,50,38,4.5,,,
187,70,38,4,,,
187,97,38,3,,,
187,110,38,3,,,
187,111,38,4.5,,,
187,145,38,1,,,
187,223,38,4.5,,,
187,231,38,1,,,
187,235,38,4.5,,,
187,247,38,4,,,
187,253,38,3.5,,,
187,260,38,4,,,
187,288,38,3,,,
187,290,38,4,,,
187,296,38,4.5,,,
187,318,38,3,,,
187,319,38,4,,,
187,356,38,2,,,
187,377,38,2,,,
187,380,38,2,,,
187,390,38,4.5,,,
187,431,38,4.5,,,
187,500,38,1.5,,,
187,527,38,4,,,
187,541,38,4.5,,,
187,551,38,3.5,,,
187,555,38,4,,,
187,586,38,1.5,,,
187,590,38,1,,,
187,593,38,4,,,
187,597,38,1.5,,,
187,608,38,4.5,,,
187,736,38,1.5,,,
187,741,38,4,,,
187,745,38,4,,,
187,750,38,4.5,,,
187,778,38,3.5,,,
187,780,38,0.5,,,
187,866,38,4,,,
187,912,38,4,,,
187,922,38,5,,,
187,924,38,4,,,
187,968,38,4,,,
187,1080,38,4,,,
187,1089,38,4.5,,,
187,1120,38,4,,,
187,1136,38,4,,,
187,1148,38,4,,,
187,1175,38,4,,,
187,1196,38,4,,,
187,1198,38,3,,,
187,1199,38,5,,,
187,1200,38,4.5,,,
187,1201,38,5,,,
187,1203,38,4,,,
187,1206,38,4,,,
187,1209,38,5,,,
187,1210,38,4,,,
187,1214,38,4,,,
187,1215,38,4,,,
187,1216,38,2,,,
187,1222,38,4.5,,,
187,1241,38,4.5,,,
187,1258,38,4.5,,,
187,1261,38,5,,,
187,1263,38,2,,,
187,1265,38,4.5,,,
187,1274,38,4,,,
187,1339,38,3.5,,,
187,1464,38,5,,,
187,1466,38,4,,,
187,1527,38,1,,,
187,1580,38,2,,,
187,1617,38,4,,,
187,1673,38,4,,,
187,1690,38,4,,,
187,1729,38,4,,,
187,1732,38,5,,,
187,1748,38,4,,,
187,1784,38,3,,,
187,1809,38,5,,,
187,1827,38,4,,,
187,1876,38,1,,,
187,1884,38,3,,,
187,1917,38,1.5,,,
187,1921,38,5,,,
187,2064,38,4,,,
187,2076,38,5,,,
187,2288,38,4,,,
187,2291,38,4,,,
187,2318,38,5,,,
187,2329,38,3,,,
187,2502,38,4.5,,,
187,2542,38,1,,,
187,2557,38,4.5,,,
187,2571,38,4,,,
187,2628,38,1.5,,,
187,2657,38,4.5,,,
187,2692,38,3,,,
187,2700,38,4.5,,,
187,2701,38,0.5,,,
187,2810,38,5,,,
187,2858,38,4,,,
187,2890,38,3,,,
187,2951,38,4.5,,,
187,2959,38,3,,,
187,2997,38,5,,,
187,3000,38,4,,,
187,3091,38,4.5,,,
187,3160,38,4,,,
187,3328,38,5,,,
187,3481,38,3.5,,,
187,3504,38,5,,,
187,3578,38,2,,,
187,3627,38,5,,,
187,3681,38,4.5,,,
187,3910,38,4.5,,,
187,3949,38,5,,,
187,3996,38,3,,,
187,4011,38,1.5,,,
187,4027,38,4,,,
187,4034,38,3,,,
187,4105,38,4.5,,,
187,4226,38,4,,,
187,4262,38,4,,,
187,4350,38,4.5,,,
187,4450,38,4,,,
187,4640,38,5,,,
187,4641,38,4.5,,,
187,4720,38,4.5,,,
187,4785,38,4,,,
187,4848,38,5,,,
187,4878,38,3.5,,,
187,4902,38,4.5,,,
187,4967,38,4.5,,,
187,4979,38,4.5,,,
187,4993,38,4.5,,,
187,5146,38,4,,,
187,5244,38,5,,,
187,5349,38,2,,,
187,5378,38,2,,,
187,5445,38,3.5,,,
187,5570,38,4,,,
187,5608,38,4.5,,,
187,5618,38,5,,,
187,5669,38,4,,,
187,5909,38,4,,,
187,5952,38,4.5,,,
187,5954,38,3.5,,,
187,5971,38,3.5,,,
187,6062,38,4,,,
187,6214,38,4,,,
187,6283,38,3.5,,,
187,6350,38,5,,,
187,6365,38,2,,,
187,6368,38,5,,,
187,6377,38,2.5,,,
187,6440,38,4,,,
187,6502,38,4,,,
187,6537,38,2.5,,,
187,6620,38,5,,,
187,6708,38,3,,,
187,6711,38,4.5,,,
187,6755,38,4,,,
187,6857,38,5,,,
187,6870,38,3,,,
187,6874,38,4,,,
187,6890,38,2,,,
187,6934,38,2,,,
187,6975,38,4.5,,,
187,7022,38,3.5,,,
187,7044,38,4,,,
187,7099,38,5,,,
187,7147,38,2,,,
187,7153,38,4.5,,,
187,7156,38,4,,,
187,7360,38,4.5,,,
187,7361,38,4,,,
187,7371,38,4,,,
187,7387,38,4,,,
187,7438,38,4,,,
187,7445,38,2,,,
187,7802,38,4,,,
187,7844,38,4,,,
187,7976,38,4.5,,,
187,7981,38,4,,,
187,8012,38,4,,,
187,8228,38,4,,,
187,8370,38,5,,,
187,8464,38,4,,,
187,8491,38,4,,,
187,8582,38,4.5,,,
187,8607,38,4,,,
187,8622,38,3,,,
187,8636,38,1,,,
